Пермский край, г Чусовой;Чусовой;UTC+5;58.2974596;57.8193615
Приморский край, г Арсеньев;Арсеньев;UTC+10;44.1622031;133.2696209
Приморский край, г Артем;Артем;UTC+10;43.3501675;132.1596175
Приморский край, г Большой Камень;Большой Камень;UTC+10;43.1111742;132.3480082
г Владивосток;Владивосток;UTC+10;43.1164904;131.8823937
Приморский край, г Дальнегорск;Дальнегорск;UTC+10;44.5539457;135.5662716
Приморский край, г Дальнереченск;Дальнереченск;UTC+10;45.9308483;133.7316907
Приморский край, г Лесозаводск;Лесозаводск;UTC+10;45.4780092;133.4186199
Приморский край, г Находка;Находка;UTC+10;42.8239372;132.8927361
Приморский край, г Партизанск;Партизанск;UTC+10;43.1280578;133.1264567
Приморский край, г Спасск-Дальний;Спасск-Дальний;UTC+10;44.5901175;132.8157288
Приморский край, г Уссурийск;Уссурийск;UTC+10;43.7971818;131.9518229
Приморский край, г Фокино;Фокино;UTC+10;42.9706317;132.4110196
Псковская обл, г Великие Луки;Великие Луки;UTC+3;56.332208;30.5508641
Псковская обл, г Гдов;Гдов;UTC+3;58.7432429;27.8264809
Псковская обл, г Дно;Дно;UTC+3;57.826974;29.9629389
Псковская обл, г Невель;Невель;UTC+3;56.0201973;29.9239983
Псковская обл, г Новоржев;Новоржев;UTC+3;57.029807;29.3433083
Псковская обл, г Новосокольники;Новосокольники;UTC+3;56.3408431;30.1527573
Псковская обл, г Опочка;Опочка;UTC+3;56.710725;28.6717519
Псковская обл, г Остров;Остров;UTC+3;57.3451528;28.3437593
Псковская обл, г Печоры;Печоры;UTC+3;57.8145817;27.622259
Псковская обл, г Порхов;Порхов;UTC+3;57.7765219;29.5436626
г Псков;Псков;UTC+3;57.8194415;28.3317198
Псковская обл, г Пустошка;Пустошка;UTC+3;56.3374813;29.3668055
Псковская обл, г Пыталово;Пыталово;UTC+3;57.0637952;27.9236214
Псковская обл, г Себеж;Себеж;UTC+3;56.2908554;28.4724326
Ростовская обл, г Азов;Азов;UTC+3;47.1121589;39.4232555
Ростовская обл, г Аксай;Аксай;UTC+3;47.2676314;39.8756872
Ростовская обл, г Батайск;Батайск;UTC+3;47.1383299;39.7507179
Ростовская обл, г Белая Калитва;Белая Калитва;UTC+3;48.1769737;40.8033529
Ростовская обл, г Волгодонск;Волгодонск;UTC+3;47.5165338;42.1984951
Ростовская обл, г Гуково;Гуково;UTC+3;48.0448904;39.9484672
Ростовская обл, г Донецк;Донецк;UTC+3;48.3350706;39.945891
Ростовская обл, г Зверево;Зверево;UTC+3;48.0435487;40.1265822
Ростовская обл, г Зерноград;Зерноград;UTC+3;46.8495958;40.312837
Ростовская обл, г Каменск-Шахтинский;Каменск-Шахтинский;UTC+3;48.3205326;40.2689583
Ростовская обл, г Константиновск;Константиновск;UTC+3;47.5773717;41.0967445
Ростовская обл, г Красный Сулин;Красный Сулин;UTC+3;47.8831311;40.0781298
Ростовская обл, г Миллерово;Миллерово;UTC+3;48.9260077;40.3984087
Ростовская обл, г Морозовск;Морозовск;UTC+3;48.3511807;41.8309225
Ростовская обл, г Новочеркасск;Новочеркасск;UTC+3;47.411919;40.1042098
Ростовская обл, г Новошахтинск;Новошахтинск;UTC+3;47.757773;39.9363697
Ростовская обл, г Пролетарск;Пролетарск;UTC+3;46.7038963;41.727594
г Ростов-на-Дону;Ростов-на-Дону;UTC+3;47.2224566;39.718803
Ростовская обл, г Сальск;Сальск;UTC+3;46.4752095;41.5410415
Ростовская обл, г Семикаракорск;Семикаракорск;UTC+3;47.5177337;40.8114167
Ростовская обл, г Таганрог;Таганрог;UTC+3;47.2094917;38.9350989
Ростовская обл, г Цимлянск;Цимлянск;UTC+3;47.6477448;42.0931505
Ростовская обл, г Шахты;Шахты;UTC+3;47.7085287;40.2159846
Рязанская обл, г Касимов;Касимов;UTC+3;54.9373475;41.3913211
Рязанская обл, г Кораблино;Кораблино;UTC+3;53.9246659;40.0227745
Рязанская обл, г Михайлов;Михайлов;UTC+3;54.2297402;39.0091481
Рязанская обл, Пронский р-н, г Новомичуринск;Новомичуринск;UTC+3;54.0376572;39.74654
Рязанская обл, г Рыбное;Рыбное;UTC+3;54.7256164;39.5134398
Рязанская обл, г Ряжск;Ряжск;UTC+3;53.7067584;40.0522274
г Рязань;Рязань;UTC+3;54.6254445;39.7358609
Рязанская обл, г Сасово;Сасово;UTC+3;54.3508885;41.9117422
Рязанская обл, г Скопин;Скопин;UTC+3;53.823543;39.5492421
Рязанская обл, г Спас-Клепики;Спас-Клепики;UTC+3;55.1291721;40.1745338
Рязанская обл, г Спасск-Рязанский;Спасск-Рязанский;UTC+3;54.4070719;40.3763426
Рязанская обл, г Шацк;Шацк;UTC+3;54.0287312;41.7181803
Самарская обл, г Жигулевск;Жигулевск;UTC+4;53.4011981;49.4945176
Самарская обл, г Кинель;Кинель;UTC+4;53.2210298;50.6343776
Самарская обл, г Нефтегорск;Нефтегорск;UTC+4;52.7972914;51.1637392
Самарская обл, г Новокуйбышевск;Новокуйбышевск;UTC+4;53.0994565;49.9477382
Самарская обл, г Октябрьск;Октябрьск;UTC+4;53.1640488;48.670762
Самарская обл, г Отрадный;Отрадный;UTC+4;53.3800848;51.3438605
Самарская обл, г Похвистнево;Похвистнево;UTC+4;53.6498299;52.1235156
г Самара;Самара;UTC+4;53.1950306;50.1069518
Самарская обл, г Сызрань;Сызрань;UTC+4;53.1558674;48.4744629
Самарская обл, г Тольятти;Тольятти;UTC+4;53.5205348;49.3894028
Самарская обл, г Чапаевск;Чапаевск;UTC+4;52.928961;49.8673269
г Санкт-Петербург;;UTC+3;59.9391313;30.3159004
Саратовская обл, г Аркадак;Аркадак;UTC+4;51.938831;43.4999221
Саратовская обл, г Аткарск;Аткарск;UTC+4;51.8736062;45.0003247
Саратовская обл, г Балаково;Балаково;UTC+4;52.0224231;47.7827765
Саратовская обл, г Балашов;Балашов;UTC+4;51.5388697;43.1839757
Саратовская обл, г Вольск;Вольск;UTC+4;52.0459865;47.3873595
Саратовская обл, г Ершов;Ершов;UTC+4;51.3508505;48.2762226
Саратовская обл, г Калининск;Калининск;UTC+4;51.4993591;44.4710435
Саратовская обл, г Красноармейск;Красноармейск;UTC+4;51.023541;45.695044
Саратовская обл, г Красный Кут;Красный Кут;UTC+4;50.9598317;46.9712016
Саратовская обл, г Маркс;Маркс;UTC+4;51.7133337;46.7400339
Саратовская обл, г Новоузенск;Новоузенск;UTC+4;50.455199;48.1413153
Саратовская обл, г Петровск;Петровск;UTC+4;52.3094237;45.3851877
Саратовская обл, г Пугачев;Пугачев;UTC+4;52.0159921;48.7972223
Саратовская обл, г Ртищево;Ртищево;UTC+4;52.2616271;43.7842248
г Саратов;Саратов;UTC+4;51.533557;46.034257
Саратовская обл, г Хвалынск;Хвалынск;UTC+4;52.4951572;48.1045771
Саратовская обл, г Шиханы;Шиханы;UTC+4;52.1147391;47.2023118
Саратовская обл, г Энгельс;Энгельс;UTC+4;51.4854003;46.126722
Сахалинская обл, г Александровск-Сахалинский;Александровск-Сахалинский;UTC+11;50.8974378;142.1578559
Сахалинская обл, г Анива;Анива;UTC+11;46.713152;142.5265804
Сахалинская обл, г Долинск;Долинск;UTC+11;47.3255783;142.7945071
Сахалинская обл, г Корсаков;Корсаков;UTC+11;46.6324545;142.799445
Сахалинская обл, г Курильск;Курильск;UTC+11;45.2270954;147.8796323
Сахалинская обл, г Макаров;Макаров;UTC+11;48.6236334;142.7803205
Сахалинская обл, г Невельск;Невельск;UTC+11;46.6526899;141.8630725
Сахалинская обл, г Оха;Оха;UTC+11;53.5867839;142.9412411
Сахалинская обл, г Поронайск;Поронайск;UTC+11;49.238866;143.1008333
Сахалинская обл, г Северо-Курильск;Северо-Курильск;UTC+11;50.6730577;156.1282211
Сахалинская обл, г Томари;Томари;UTC+11;47.7620108;142.0615837
Сахалинская обл, г Углегорск;Углегорск;UTC+11;49.0815774;142.0692639
Сахалинская обл, г Холмск;Холмск;UTC+11;47.0408423;142.041688
г Южно-Сахалинск;Южно-Сахалинск;UTC+11;46.9591631;142.737976
Свердловская обл, г Алапаевск;Алапаевск;UTC+5;57.8475571;61.6693817
Свердловская обл, Сысертский р-н, г Арамиль;Арамиль;UTC+5;56.694632;60.8343125
Свердловская обл, г Артемовский;Артемовский;UTC+5;57.3384177;61.8947443
Свердловская обл, г Асбест;Асбест;UTC+5;57.0052277;61.4581156
Свердловская обл, г Березовский;Березовский;UTC+5;56.9095924;60.8180907
Свердловская обл, Богдановичский р-н, г Богданович;Богданович;UTC+5;56.7764795;62.0463679
Свердловская обл, г Верхний Тагил;Верхний Тагил;UTC+5;57.3763758;59.9517653
Свердловская обл, г Верхняя Пышма;Верхняя Пышма;UTC+5;56.9758903;60.5650383
Свердловская обл, г Верхняя Салда;Верхняя Салда;UTC+5;58.0465803;60.5560164
Свердловская обл, г Верхняя Тура;Верхняя Тура;UTC+5;58.3643685;59.8265235
Свердловская обл, г Верхотурье;Верхотурье;UTC+5;58.8622073;60.8103945
Свердловская обл, г Волчанск;Волчанск;UTC+5;59.9351707;60.0798618
Свердловская обл, г Дегтярск;Дегтярск;UTC+5;56.7048206;60.079138
г Екатеринбург;Екатеринбург;UTC+5;56.8385216;60.6054911
Свердловская обл, г Заречный;Заречный;UTC+5;56.8102931;61.3380029
Свердловская обл, г Ивдель;Ивдель;UTC+5;60.6944496;60.4245069
Свердловская обл, г Ирбит;Ирбит;UTC+5;57.6838362;63.057675
Свердловская обл, г Каменск-Уральский;Каменск-Уральский;UTC+5;56.414962;61.9188674
Свердловская обл, г Камышлов;Камышлов;UTC+5;56.8465034;62.7119766
Свердловская обл, г Карпинск;Карпинск;UTC+5;59.7665925;60.0011703
Свердловская обл, г Качканар;Качканар;UTC+5;58.7051762;59.4839155
Свердловская обл, г Кировград;Кировград;UTC+5;57.4299433;60.0624051
Свердловская обл, г Краснотурьинск;Краснотурьинск;UTC+5;59.7636635;60.1934525
Свердловская обл, г Красноуральск;Красноуральск;UTC+5;58.348651;60.0408764
Свердловская обл, г Красноуфимск;Красноуфимск;UTC+5;56.612387;57.7636637
Свердловская обл, г Кушва;Кушва;UTC+5;58.2826013;59.7645766
Свердловская обл, г Лесной;Лесной;UTC+5;58.6348516;59.7981565
Свердловская обл, Нижнесергинский р-н, г Михайловск;Михайловск;UTC+5;56.4370039;59.1137316
Свердловская обл, г Невьянск;Невьянск;UTC+5;57.49131;60.2183429
Свердловская обл, г Нижние Серги;Нижние Серги;UTC+5;56.6544959;59.2953035
Свердловская обл, г Нижний Тагил;Нижний Тагил;UTC+5;57.910126;59.9812853
Свердловская обл, г Нижняя Салда;Нижняя Салда;UTC+5;58.0748272;60.7025418
Свердловская обл, г Нижняя Тура;Нижняя Тура;UTC+5;58.6309267;59.8520344
Свердловская обл, г Новая Ляля;Новая Ляля;UTC+5;59.0538977;60.5944825
Свердловская обл, г Новоуральск;Новоуральск;UTC+5;57.2472567;60.0956714
Свердловская обл, г Первоуральск;Первоуральск;UTC+5;56.9080085;59.942926
Свердловская обл, г Полевской;Полевской;UTC+5;56.4956952;60.2365298
Свердловская обл, г Ревда;Ревда;UTC+5;56.7986319;59.9071591
Свердловская обл, г Реж;Реж;UTC+5;57.3717477;61.3833842
Свердловская обл, г Североуральск;Североуральск;UTC+5;60.1533109;59.9525245
Свердловская обл, г Серов;Серов;UTC+5;59.6047724;60.5753882
Свердловская обл, г Среднеуральск;Среднеуральск;UTC+5;56.9918901;60.4771018
Свердловская обл, Сухоложский р-н, г Сухой Лог;Сухой Лог;UTC+5;56.9076193;62.0358093
Свердловская обл, г Сысерть;Сысерть;UTC+5;56.5005715;60.8190003
Свердловская обл, г Тавда;Тавда;UTC+5;58.0434672;65.274217
Свердловская обл, г Талица;Талица;UTC+5;57.0122687;63.7320757
Свердловская обл, г Туринск;Туринск;UTC+5;58.0393524;63.6981973
г Севастополь;;UTC+3;44.6167013;33.525355
Респ Северная Осетия - Алания, г Алагир;Алагир;UTC+3;43.0417684;44.2199715
Респ Северная Осетия - Алания, г Ардон;Ардон;UTC+3;43.1755152;44.2955775
Респ Северная Осетия - Алания, г Беслан;Беслан;UTC+3;43.1937529;44.5338707
г Владикавказ;Владикавказ;UTC+3;43.020588;44.6819182
Респ Северная Осетия - Алания, г Дигора;Дигора;UTC+3;43.1567628;44.1549483
Респ Северная Осетия - Алания, г Моздок;Моздок;UTC+3;43.7471342;44.6569607
Смоленская обл, г Велиж;Велиж;UTC+3;55.6057916;31.1856206
Смоленская обл, г Вязьма;Вязьма;UTC+3;55.2116983;34.2951663
Смоленская обл, г Гагарин;Гагарин;UTC+3;55.5525228;34.9950502
Смоленская обл, г Демидов;Демидов;UTC+3;55.2682105;31.5062809
Смоленская обл, г Десногорск;Десногорск;UTC+3;54.146457;33.2833222
Смоленская обл, г Дорогобуж;Дорогобуж;UTC+3;54.9136959;33.3023162
Смоленская обл, г Духовщина;Духовщина;UTC+3;55.1950257;32.401252
Смоленская обл, г Ельня;Ельня;UTC+3;54.5837795;33.1749867
Смоленская обл, г Починок;Починок;UTC+3;54.406244;32.4398039
Смоленская обл, г Рославль;Рославль;UTC+3;53.9449558;32.8480258
Смоленская обл, г Рудня;Рудня;UTC+3;54.9441093;31.0794806
Смоленская обл, г Сафоново;Сафоново;UTC+3;55.1199661;33.2336988
г Смоленск;Смоленск;UTC+3;54.782635;32.045251
Смоленская обл, г Сычевка;Сычевка;UTC+3;55.8308821;34.2778793
Смоленская обл, г Ярцево;Ярцево;UTC+3;55.0564732;32.6902302
Ставропольский край, г Благодарный;Благодарный;UTC+3;45.0989782;43.4306455
Ставропольский край, г Буденновск;Буденновск;UTC+3;44.7816067;44.1650339
Ставропольский край, г Георгиевск;Георгиевск;UTC+3;44.1485694;43.4739851
Ставропольский край, г Ессентуки;Ессентуки;UTC+3;44.0446186;42.8588653
Ставропольский край, г Железноводск;Железноводск;UTC+3;44.1320568;43.0306461
Ставропольский край, г Зеленокумск;Зеленокумск;UTC+3;44.4032668;43.8841877
Ставропольский край, г Изобильный;Изобильный;UTC+3;45.3684296;41.708702
Ставропольский край, г Ипатово;Ипатово;UTC+3;45.7181751;42.8970206
Ставропольский край, г Кисловодск;Кисловодск;UTC+3;43.9052044;42.7168721
Ставропольский край, г Лермонтов;Лермонтов;UTC+3;44.1054107;42.973135
Ставропольский край, г Минеральные Воды;Минеральные Воды;UTC+3;44.2087273;43.138408
Ставропольский край, г Михайловск;Михайловск;UTC+3;45.1297323;42.0288443
Ставропольский край, г Невинномысск;Невинномысск;UTC+3;44.6226031;41.9476723
Ставропольский край, г Нефтекумск;Нефтекумск;UTC+3;44.7544552;44.9865347
Ставропольский край, г Новоалександровск;Новоалександровск;UTC+3;45.4932733;41.2153996
Ставропольский край, г Новопавловск;Новопавловск;UTC+3;43.9617097;43.6342865
Ставропольский край, г Пятигорск;Пятигорск;UTC+3;44.041091;43.0661553
Ставропольский край, г Светлоград;Светлоград;UTC+3;45.328659;42.8565714
г Ставрополь;Ставрополь;UTC+3;45.044516;41.9689655
Тамбовская обл, г Жердевка;Жердевка;UTC+3;51.8422192;41.4617687
Тамбовская обл, г Кирсанов;Кирсанов;UTC+3;52.6506335;42.7286445
Тамбовская обл, г Котовск;Котовск;UTC+3;52.5924489;41.5101237
Тамбовская обл, г Мичуринск;Мичуринск;UTC+3;52.8912389;40.5104443
Тамбовская обл, г Моршанск;Моршанск;UTC+3;53.4436216;41.8115478
Тамбовская обл, г Рассказово;Рассказово;UTC+3;52.6538833;41.874285
г Тамбов;Тамбов;UTC+3;52.7213154;41.452264
Тамбовская обл, г Уварово;Уварово;UTC+3;51.9767841;42.2529799
Респ Татарстан, г Агрыз;Агрыз;UTC+3;56.5232864;52.9943775
Респ Татарстан, г Азнакаево;Азнакаево;UTC+3;54.8598642;53.0745527
Респ Татарстан, г Альметьевск;Альметьевск;UTC+3;54.9014619;52.2970467
Респ Татарстан, г Арск;Арск;UTC+3;56.0912567;49.877067
Респ Татарстан, г Бавлы;Бавлы;UTC+3;54.4062891;53.2458065
Респ Татарстан, г Болгар;Болгар;UTC+3;54.974891;49.0303882
Респ Татарстан, г Бугульма;Бугульма;UTC+3;54.5363495;52.7895849
Респ Татарстан, г Буинск;Буинск;UTC+3;54.9641538;48.2901209
Респ Татарстан, г Елабуга;Елабуга;UTC+3;55.7567107;52.0543794
Респ Татарстан, г Заинск;Заинск;UTC+3;55.299053;52.0062972
Респ Татарстан, г Зеленодольск;Зеленодольск;UTC+3;55.8466651;48.5010954
Респ Татарстан, Верхнеуслонский р-н, г Иннополис;Иннополис;UTC+3;55.7521699;48.7446846
г Казань;Казань;UTC+3;55.7943584;49.1114975
Респ Татарстан, г Кукмор;Кукмор;UTC+3;56.1861392;50.8970238
Респ Татарстан, г Лаишево;Лаишево;UTC+3;55.4042867;49.5499838
Респ Татарстан, г Лениногорск;Лениногорск;UTC+3;54.5967034;52.4431906
Респ Татарстан, г Мамадыш;Мамадыш;UTC+3;55.7150413;51.4129016
Респ Татарстан, г Менделеевск;Менделеевск;UTC+3;55.895169;52.3143347
Респ Татарстан, г Мензелинск;Мензелинск;UTC+3;55.7270698;53.1003968
Респ Татарстан, г Набережные Челны;Набережные Челны;UTC+3;55.7434619;52.3959165
Респ Татарстан, г Нижнекамск;Нижнекамск;UTC+3;55.6313609;51.8144669
Респ Татарстан, г Нурлат;Нурлат;UTC+3;54.4281461;50.8049337
Респ Татарстан, г Тетюши;Тетюши;UTC+3;54.936516;48.8314533
Респ Татарстан, г Чистополь;Чистополь;UTC+3;55.3699139;50.6285784
Тверская обл, г Андреаполь;Андреаполь;UTC+3;56.6506724;32.2620163
Тверская обл, г Бежецк;Бежецк;UTC+3;57.7860089;36.6904983
Тверская обл, г Белый;Белый;UTC+3;55.8339056;32.9389741
Тверская обл, г Бологое;Бологое;UTC+3;57.8855767;34.0537771
Тверская обл, г Весьегонск;Весьегонск;UTC+3;58.6582598;37.2567558
Тверская обл, г Вышний Волочек;Вышний Волочек;UTC+3;57.568302;34.5404016
Тверская обл, г Западная Двина;Западная Двина;UTC+3;56.2566492;32.0805315
Тверская обл, г Зубцов;Зубцов;UTC+3;56.1760868;34.5825515
Тверская обл, г Калязин;Калязин;UTC+3;57.2579478;37.7819693
Тверская обл, г Кашин;Кашин;UTC+3;57.360194;37.6119436
Тверская обл, г Кимры;Кимры;UTC+3;56.8733213;37.3556605
Тверская обл, г Конаково;Конаково;UTC+3;56.7275204;36.8012716
Тверская обл, г Красный Холм;Красный Холм;UTC+3;58.0571446;37.1126156
Тверская обл, г Кувшиново;Кувшиново;UTC+3;57.0265168;34.1676009
Тверская обл, г Лихославль;Лихославль;UTC+3;57.1221304;35.4667605
Тверская обл, г Нелидово;Нелидово;UTC+3;56.2232566;32.7767459
Тверская обл, г Осташков;Осташков;UTC+3;57.1456744;33.1115372
Тверская обл, г Ржев;Ржев;UTC+3;56.262881;34.3291002
Тверская обл, г Старица;Старица;UTC+3;56.514876;34.9336396
г Тверь;Тверь;UTC+3;56.8586059;35.9116761
Тверская обл, г Торжок;Торжок;UTC+3;57.04133;34.9602344
Тверская обл, г Торопец;Торопец;UTC+3;56.5012188;31.6355466
Тверская обл, г Удомля;Удомля;UTC+3;57.8787314;35.0167348
Томская обл, г Асино;Асино;UTC+7;56.9907085;86.1765257
Томская обл, г Кедровый;Кедровый;UTC+7;57.561869;79.5677821
Томская обл, г Колпашево;Колпашево;UTC+7;58.3114253;82.9025829
Томская обл, г Северск;Северск;UTC+7;56.6031285;84.8809926
Томская обл, г Стрежевой;Стрежевой;UTC+7;60.732895;77.604122
г Томск;Томск;UTC+7;56.4845804;84.9481582
Тульская обл, г Алексин;Алексин;UTC+3;54.5083349;37.0478067
Тульская обл, г Белев;Белев;UTC+3;53.8114179;36.1382247
Тульская обл, г Богородицк;Богородицк;UTC+3;53.7701014;38.1225152
Тульская обл, Киреевский р-н, г Болохово;Болохово;UTC+3;54.0820349;37.826724
Тульская обл, г Венев;Венев;UTC+3;54.3542315;38.2642236
Тульская обл, г Донской;Донской;UTC+3;53.9678944;38.3371824
Тульская обл, г Ефремов;Ефремов;UTC+3;53.1464766;38.0921657
Тульская обл, г Кимовск;Кимовск;UTC+3;53.9698378;38.5380808
Тульская обл, г Киреевск;Киреевск;UTC+3;53.9319555;37.9220351
Тульская обл, Киреевский р-н, г Липки;Липки;UTC+3;53.9417551;37.7020148
Тульская обл, г Новомосковск;Новомосковск;UTC+3;54.0109075;38.2914024
Тульская обл, г Плавск;Плавск;UTC+3;53.7096415;37.2862352
Тульская обл, Щекинский р-н, г Советск;Советск;UTC+3;53.9338874;37.6316141
Тульская обл, г Суворов;Суворов;UTC+3;54.1343585;36.4807419
г Тула;Тула;UTC+3;54.1920559;37.6153842
Тульская обл, г Узловая;Узловая;UTC+3;53.9730452;38.1763201
Тульская обл, Суворовский р-н, г Чекалин;Чекалин;UTC+3;54.0984438;36.2474142
Тульская обл, г Щекино;Щекино;UTC+3;54.0020652;37.5176288
Тульская обл, г Ясногорск;Ясногорск;UTC+3;54.4795484;37.6896048
Респ Тыва, г Ак-Довурак;Ак-Довурак;UTC+7;51.178452;90.5985129
г Кызыл;Кызыл;UTC+7;51.7191047;94.4376882
Респ Тыва, г Туран;Туран;UTC+7;52.1449619;93.9173396
Респ Тыва, г Чадан;Чадан;UTC+7;51.2844502;91.5788609
Респ Тыва, г Шагонар;Шагонар;UTC+7;51.5346393;92.9199675
Тюменская обл, г Заводоуковск;Заводоуковск;UTC+5;56.5027463;66.5513613
Тюменская обл, г Ишим;Ишим;UTC+5;56.1104858;69.4795776
Тюменская обл, г Тобольск;Тобольск;UTC+5;58.2017299;68.2538558
г Тюмень;Тюмень;UTC+5;57.1529744;65.5344099
Тюменская обл, г Ялуторовск;Ялуторовск;UTC+5;56.6547289;66.3122992
Респ Удмуртская, г Воткинск;Воткинск;UTC+4;57.0518149;53.9873096
Респ Удмуртская, г Глазов;Глазов;UTC+4;58.1359233;52.6635038
г Ижевск;Ижевск;UTC+4;56.852738;53.2114896
Респ Удмуртская, г Камбарка;Камбарка;UTC+4;56.2659916;54.193374
Респ Удмуртская, г Можга;Можга;UTC+4;56.4427774;52.2137886
Респ Удмуртская, г Сарапул;Сарапул;UTC+4;56.4615767;53.8037657
Ульяновская обл, Барышский р-н, г Барыш;Барыш;UTC+4;53.6533992;47.1181134
Ульяновская обл, г Димитровград;Димитровград;UTC+4;54.2167926;49.6262585
Ульяновская обл, г Инза;Инза;UTC+4;53.8549647;46.3533459
Ульяновская обл, г Новоульяновск;Новоульяновск;UTC+4;54.1447956;48.3910789
Ульяновская обл, г Сенгилей;Сенгилей;UTC+4;53.958964;48.7768269
г Ульяновск;Ульяновск;UTC+4;54.3079415;48.3748487
Хабаровский край, г Амурск;Амурск;UTC+10;50.2344147;136.8792444
Хабаровский край, г Бикин;Бикин;UTC+10;46.8185743;134.2550718
Хабаровский край, г Вяземский;Вяземский;UTC+10;47.5353379;134.7553856
Хабаровский край, г Комсомольск-на-Амуре;Комсомольск-на-Амуре;UTC+10;50.5498936;137.0079408
Хабаровский край, г Николаевск-на-Амуре;Николаевск-на-Амуре;UTC+10;53.1460657;140.7111367
Хабаровский край, г Советская Гавань;Советская Гавань;UTC+10;48.9664966;140.285174
г Хабаровск;Хабаровск;UTC+10;48.4647258;135.0598942
Респ Хакасия, г Абаза;Абаза;UTC+7;52.6516647;90.0885686
г Абакан;Абакан;UTC+7;53.7223325;91.4436721
Респ Хакасия, г Саяногорск;Саяногорск;UTC+7;53.1008083;91.4122454
Респ Хакасия, г Сорск;Сорск;UTC+7;54.0002888;90.2594446
Респ Хакасия, г Черногорск;Черногорск;UTC+7;53.8259342;91.3260229
Ханты-Мансийский Автономный округ - Югра АО, г Белоярский;Белоярский;UTC+5;63.7121099;66.6772226
Ханты-Мансийский Автономный округ - Югра АО, г Когалым;Когалым;UTC+5;62.2639527;74.4829794
Ханты-Мансийский Автономный округ - Югра АО, г Лангепас;Лангепас;UTC+5;61.2536939;75.1807763
Ханты-Мансийский Автономный округ - Югра АО, Сургутский р-н, г Лянтор;Лянтор;UTC+5;61.6392863;72.179409
Ханты-Мансийский Автономный округ - Югра АО, г Мегион;Мегион;UTC+5;61.0318712;76.1025878
Ханты-Мансийский Автономный округ - Югра АО, г Нефтеюганск;Нефтеюганск;UTC+5;61.0882676;72.6164079
Ханты-Мансийский Автономный округ - Югра АО, г Нижневартовск;Нижневартовск;UTC+5;60.9396698;76.5696184
Ханты-Мансийский Автономный округ - Югра АО, г Нягань;Нягань;UTC+5;62.1454701;65.3946047
Ханты-Мансийский Автономный округ - Югра АО, г Покачи;Покачи;UTC+5;61.7422169;75.5941517
Ханты-Мансийский Автономный округ - Югра АО, г Пыть-Ях;Пыть-Ях;UTC+5;60.7585833;72.8365617
Ханты-Мансийский Автономный округ - Югра АО, г Радужный;Радужный;UTC+5;62.1342888;77.4584094
Ханты-Мансийский Автономный округ - Югра АО, г Советский;Советский;UTC+5;61.3706913;63.5667222
Ханты-Мансийский Автономный округ - Югра АО, г Сургут;Сургут;UTC+5;61.2541083;73.3961587
Ханты-Мансийский Автономный округ - Югра АО, г Урай;Урай;UTC+5;60.1296954;64.8038508
г Ханты-Мансийск;Ханты-Мансийск;UTC+5;61.0023984;69.0184798
Ханты-Мансийский Автономный округ - Югра АО, г Югорск;Югорск;UTC+5;61.3123568;63.3365484
Челябинская обл, г Аша;Аша;UTC+5;54.9906527;57.2783953
Челябинская обл, Саткинский р-н, г Бакал;Бакал;UTC+5;54.9406399;58.8051698
Челябинская обл, г Верхнеуральск;Верхнеуральск;UTC+5;53.8760961;59.2169852
Челябинская обл, г Верхний Уфалей;Верхний Уфалей;UTC+5;56.0487158;60.2318886
Челябинская обл, г Еманжелинск;Еманжелинск;UTC+5;54.7554548;61.3243477
Челябинская обл, г Златоуст;Златоуст;UTC+5;55.1714905;59.6725549
Челябинская обл, г Карабаш;Карабаш;UTC+5;55.4852323;60.2358881
Челябинская обл, г Карталы;Карталы;UTC+5;53.0536197;60.6478408
Челябинская обл, г Касли;Касли;UTC+5;55.8868784;60.7421663
Челябинская обл, г Катав-Ивановск;Катав-Ивановск;UTC+5;54.7521438;58.1983648
Челябинская обл, г Копейск;Копейск;UTC+5;55.116665;61.6179185
Челябинская обл, г Коркино;Коркино;UTC+5;54.8903147;61.4034576
Челябинская обл, г Куса;Куса;UTC+5;55.3386053;59.4385778
Челябинская обл, г Кыштым;Кыштым;UTC+5;55.7061276;60.5563781
Челябинская обл, г Магнитогорск;Магнитогорск;UTC+5;53.4072153;58.9791437
Челябинская обл, г Миасс;Миасс;UTC+5;55.0456457;60.1077572
Челябинская обл, Ашинский р-н, г Миньяр;Миньяр;UTC+5;55.0709557;57.548478
Челябинская обл, г Нязепетровск;Нязепетровск;UTC+5;56.0536895;59.6097202
Челябинская обл, г Озерск;Озерск;UTC+5;55.763154;60.7076198
Челябинская обл, г Пласт;Пласт;UTC+5;54.3692764;60.8151894
Челябинская обл, г Сатка;Сатка;UTC+5;55.0405288;59.0288975
Челябинская обл, Ашинский р-н, г Сим;Сим;UTC+5;54.9907827;57.6900155
Челябинская обл, г Снежинск;Снежинск;UTC+5;56.0851495;60.7324914
Челябинская обл, г Трехгорный;Трехгорный;UTC+5;54.8178249;58.4464194
Челябинская обл, г Троицк;Троицк;UTC+5;54.0843745;61.5586831
Челябинская обл, г Усть-Катав;Усть-Катав;UTC+5;54.9260812;58.152805
Челябинская обл, г Чебаркуль;Чебаркуль;UTC+5;54.9818567;60.3773121
г Челябинск;Челябинск;UTC+5;55.1602624;61.4008078
Челябинская обл, г Южноуральск;Южноуральск;UTC+5;54.448927;61.2581158
